document_id,processed_path,page,chars,alnum_ratio,replacement_chars,page_status
JP_002,dados_intermediarios/processed/japao/JP_002.md,187,1221,0.914,0,OK
JP_002,dados_intermediarios/processed/japao/JP_002.md,188,380,0.8868,0,OK
JP_002,dados_intermediarios/processed/japao/JP_002.md,189,1124,0.8888,0,OK
JP_002,dados_intermediarios/processed/japao/JP_002.md,190,1076,0.8755,0,OK
JP_002,dados_intermediarios/processed/japao/JP_002.md,191,1235,0.8899,0,OK
JP_002,dados_intermediarios/processed/japao/JP_002.md,192,1018,0.8851,0,OK
JP_002,dados_intermediarios/processed/japao/JP_002.md,193,1094,0.8839,0,OK
JP_002,dados_intermediarios/processed/japao/JP_002.md,194,1171,0.8975,0,OK
JP_002,dados_intermediarios/processed/japao/JP_002.md,195,1011,0.909,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,1,174,0.8333,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,2,3464,0.8023,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,3,1568,0.7946,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,4,1847,0.8094,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,5,850,0.7953,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,6,3108,0.8095,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,7,2620,0.7969,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,8,3034,0.8019,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,9,1588,0.806,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,10,1744,0.8142,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,11,1211,0.8076,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,12,1712,0.816,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,13,1954,0.8224,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,14,1832,0.7806,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,15,330,0.8061,0,OK
NZ_001,dados_intermediarios/processed/nova-zelandia/NZ_001.md,16,1928,0.8148,0,OK
NZ_002,dados_intermediarios/processed/nova-zelandia/NZ_002.md,1,1813,0.7981,0,OK
NZ_002,dados_intermediarios/processed/nova-zelandia/NZ_002.md,2,4690,0.8036,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,1,295,0.6271,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,2,381,0.5433,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,3,1917,0.8018,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,4,2165,0.7995,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,5,4388,0.1739,0,REVIEW_TEXT_QUALITY
KE_001,dados_intermediarios/processed/quenia/KE_001.md,6,3472,0.2679,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,7,1054,0.7723,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,8,1642,0.7954,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,9,3560,0.8098,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,10,3415,0.8079,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,11,2141,0.7903,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,12,1711,0.7995,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,13,1311,0.7788,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,14,3675,0.8082,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,15,3547,0.8018,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,16,3683,0.8083,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,17,3731,0.8035,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,18,3061,0.7984,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,19,1977,0.7946,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,20,3379,0.8085,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,21,2974,0.8009,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,22,3894,0.8084,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,23,3374,0.8059,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,24,3691,0.8011,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,25,3789,0.81,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,26,3202,0.797,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,27,1570,0.786,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,28,354,0.6525,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,29,1088,0.7675,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,30,2673,0.8013,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,31,3262,0.8118,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,32,2590,0.7919,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,33,3502,0.8104,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,34,1245,0.7622,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,35,1138,0.7733,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,36,813,0.7097,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,37,3103,0.8037,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,38,3561,0.8102,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,39,3334,0.8029,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,40,2951,0.7977,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,41,1444,0.7583,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,42,2368,0.78,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,43,3492,0.7955,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,44,3535,0.8031,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,45,3795,0.8097,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,46,3536,0.8018,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,47,3987,0.8167,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,48,3580,0.8047,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,49,3626,0.8067,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,50,3570,0.8101,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,51,3466,0.8012,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,52,3081,0.7945,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,53,3965,0.8113,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,54,1135,0.7559,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,55,3354,0.797,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,56,3163,0.7973,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,57,3722,0.8122,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,58,3325,0.7997,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,59,3056,0.8017,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,60,3840,0.8161,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,61,3892,0.8119,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,62,3420,0.7985,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,63,3658,0.807,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,64,3960,0.8091,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,65,3454,0.8014,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,66,1544,0.669,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,67,1517,0.7278,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,68,1219,0.7235,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,69,1229,0.7396,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,70,3300,0.8127,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,71,3914,0.8084,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,72,3414,0.8058,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,73,3774,0.8082,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,74,3400,0.7979,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,75,3611,0.8048,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,76,3508,0.8084,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,77,3471,0.8029,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,78,3421,0.8053,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,79,3564,0.8033,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,80,3471,0.8055,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,81,3783,0.8081,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,82,3403,0.8081,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,83,3484,0.8005,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,84,3513,0.8187,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,85,3733,0.8098,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,86,3718,0.8117,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,87,3810,0.8165,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,88,4014,0.8156,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,89,3892,0.8127,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,90,3522,0.8118,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,91,3642,0.8202,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,92,3776,0.8093,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,93,3475,0.8037,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,94,3769,0.8058,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,95,3745,0.804,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,96,3656,0.7995,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,97,3429,0.7985,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,98,3336,0.7986,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,99,3441,0.8009,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,100,3438,0.8141,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,101,3526,0.8043,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,102,1033,0.7764,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,103,1221,0.7862,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,104,1259,0.7689,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,105,2570,0.7864,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,106,2627,0.7868,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,107,2759,0.7887,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,108,2156,0.769,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,109,1513,0.7601,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,110,2555,0.7973,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,111,2973,0.8069,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,112,3715,0.7995,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,113,3290,0.7945,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,114,3371,0.8024,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,115,3632,0.8133,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,116,3003,0.7989,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,117,3262,0.8063,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,118,2809,0.7722,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,119,2241,0.7773,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,120,3228,0.7989,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,121,3118,0.7912,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,122,3261,0.7387,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,123,3018,0.7949,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,124,3059,0.796,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,125,2838,0.8002,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,126,3400,0.8038,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,127,2978,0.8049,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,128,2556,0.7833,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,129,3480,0.8103,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,130,2671,0.7971,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,131,3450,0.813,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,132,3261,0.8123,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,133,3193,0.7964,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,134,1557,0.7893,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,135,2116,0.7259,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,136,2314,0.7437,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,137,2400,0.7479,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,138,2511,0.7658,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,139,2560,0.7473,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,140,175,0.56,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,141,1902,0.7545,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,142,1504,0.7374,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,143,1071,0.6891,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,144,1573,0.7559,0,OK
KE_001,dados_intermediarios/processed/quenia/KE_001.md,145,588,0.6037,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,1,141,0.6879,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,2,1604,0.2724,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,3,2280,0.8175,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,4,1077,0.8227,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,5,551,0.7132,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,6,1649,0.8108,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,7,1853,0.8154,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,8,1880,0.8223,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,9,1540,0.7961,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,10,959,0.7633,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,11,1259,0.78,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,12,1393,0.7911,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,13,1384,0.7883,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,14,1285,0.7821,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,15,1607,0.8121,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,16,1565,0.8026,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,17,1115,0.7892,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,18,861,0.7003,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,19,1826,0.2092,0,REVIEW_TEXT_QUALITY
KE_002,dados_intermediarios/processed/quenia/KE_002.md,20,353,0.1955,0,REVIEW_TEXT_QUALITY
KE_002,dados_intermediarios/processed/quenia/KE_002.md,21,482,0.8008,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,22,231,0.7749,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,23,873,0.8133,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,24,1585,0.8139,0,OK
KE_002,dados_intermediarios/processed/quenia/KE_002.md,25,655,0.8153,0,OK
UK_001,dados_intermediarios/processed/reino-unido/UK_001.md,1,1906,0.8169,0,OK
UK_001,dados_intermediarios/processed/reino-unido/UK_001.md,2,2054,0.8111,0,OK
UK_002,dados_intermediarios/processed/reino-unido/UK_002.md,1,1906,0.8169,0,OK
UK_002,dados_intermediarios/processed/reino-unido/UK_002.md,2,2027,0.8076,0,OK
UK_002,dados_intermediarios/processed/reino-unido/UK_002.md,3,1003,0.7906,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,1,148,0.6014,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,2,305,0.2721,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,3,173,0.7977,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,4,1630,0.8282,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,5,601,0.8153,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,6,2066,0.8146,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,7,2557,0.8135,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,8,2172,0.8214,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,9,2246,0.8281,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,10,2147,0.8072,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,11,2930,0.816,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,12,2569,0.8186,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,13,2836,0.8142,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,14,2130,0.8094,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,15,2507,0.8105,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,16,874,0.7906,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,17,2508,0.7783,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,18,2130,0.7732,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,19,2266,0.7842,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,20,2110,0.7744,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,21,2244,0.7848,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,22,1643,0.7803,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,23,2168,0.7703,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,24,2207,0.7821,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,25,1811,0.7697,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,26,2053,0.772,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,27,1371,0.7732,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,28,1478,0.7903,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,29,1735,0.7827,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,30,2119,0.7716,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,31,2046,0.7805,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,32,2280,0.7754,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,33,1896,0.7732,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,34,807,0.7435,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,35,750,0.616,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,36,718,0.617,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,37,656,0.6387,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,38,750,0.6227,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,39,705,0.6085,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,40,720,0.5889,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,41,718,0.6072,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,42,765,0.634,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,43,708,0.6314,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,44,756,0.6257,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,45,809,0.6366,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,46,647,0.6043,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,47,103,0.767,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,48,823,0.8056,0,OK
RW_001,dados_intermediarios/processed/ruanda/RW_001.md,49,588,0.7959,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,1,192,0.651,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,2,319,0.7179,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,3,2587,0.8029,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,4,1103,0.7543,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,5,1104,0.7681,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,6,1973,0.779,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,7,2822,0.7644,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,8,3089,0.7721,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,9,407,0.7887,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,10,2224,0.7639,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,11,837,0.6989,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,12,3702,0.7947,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,13,1086,0.8131,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,14,2877,0.7939,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,15,1633,0.6693,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,16,1019,0.633,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,17,922,0.6161,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,18,430,0.5023,0,OK
SG_001,dados_intermediarios/processed/singapura/SG_001.md,19,287,0.6272,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,1,1156,0.8071,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,2,2494,0.8388,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,3,2894,0.8372,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,4,1762,0.8309,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,5,552,0.817,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,6,1573,0.8207,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,7,2639,0.7836,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,8,1870,0.7011,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,9,1803,0.8181,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,10,1939,0.787,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,11,2181,0.8189,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,12,1975,0.7944,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,13,2043,0.8169,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,14,2241,0.7278,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,15,2235,0.8251,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,16,1993,0.8199,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,17,1779,0.7504,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,18,1970,0.7772,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,19,2294,0.8383,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,20,1652,0.7663,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,21,2350,0.5617,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,22,2391,0.491,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,23,1032,0.7025,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,24,823,0.6112,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,25,1319,0.5444,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,26,621,0.7617,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,27,2283,0.6474,0,OK
SG_002,dados_intermediarios/processed/singapura/SG_002.md,28,925,0.7697,0,OK
SG_003,dados_intermediarios/processed/singapura/SG_003.md,1,910,0.8396,0,OK
SG_003,dados_intermediarios/processed/singapura/SG_003.md,2,1073,0.8388,0,OK
SG_003,dados_intermediarios/processed/singapura/SG_003.md,3,819,0.8327,0,OK
SG_003,dados_intermediarios/processed/singapura/SG_003.md,4,189,0.8201,0,OK
SG_004,dados_intermediarios/processed/singapura/SG_004.md,1,618,0.8317,0,OK
SG_004,dados_intermediarios/processed/singapura/SG_004.md,2,548,0.8412,0,OK
SG_004,dados_intermediarios/processed/singapura/SG_004.md,3,49,0.8571,0,OK
SG_004,dados_intermediarios/processed/singapura/SG_004.md,4,79,0.8354,0,OK
SG_004,dados_intermediarios/processed/singapura/SG_004.md,5,73,0.863,0,OK
SG_004,dados_intermediarios/processed/singapura/SG_004.md,6,66,0.8485,0,OK
SG_004,dados_intermediarios/processed/singapura/SG_004.md,7,687,0.8253,0,OK
SG_004,dados_intermediarios/processed/singapura/SG_004.md,8,49,0.8367,0,OK
SG_005,dados_intermediarios/processed/singapura/SG_005.md,1,850,0.8188,0,OK
SG_005,dados_intermediarios/processed/singapura/SG_005.md,2,584,0.8253,0,OK
SG_005,dados_intermediarios/processed/singapura/SG_005.md,3,617,0.8314,0,OK
SG_005,dados_intermediarios/processed/singapura/SG_005.md,4,847,0.8276,0,OK
SG_006,dados_intermediarios/processed/singapura/SG_006.md,1,1358,0.8321,0,OK
SG_006,dados_intermediarios/processed/singapura/SG_006.md,2,2482,0.8336,0,OK
SG_006,dados_intermediarios/processed/singapura/SG_006.md,3,1786,0.8281,0,OK
SG_006,dados_intermediarios/processed/singapura/SG_006.md,4,2473,0.8358,0,OK
SG_006,dados_intermediarios/processed/singapura/SG_006.md,5,1243,0.8399,0,OK
SG_007,dados_intermediarios/processed/singapura/SG_007.md,2,462,0.7944,0,OK
SG_007,dados_intermediarios/processed/singapura/SG_007.md,3,1543,0.8458,0,OK
SG_007,dados_intermediarios/processed/singapura/SG_007.md,4,443,0.8194,0,OK
